t_ms,raw,subject,gesture
10574764,2891,s1,grip_v7
10574766,2783,s1,grip_v7
10574768,2709,s1,grip_v7
10574770,2958,s1,grip_v7
10574772,2941,s1,grip_v7
10574774,2999,s1,grip_v7
10574776,2963,s1,grip_v7
10574778,3039,s1,grip_v7
10574780,2960,s1,grip_v7
10574782,2937,s1,grip_v7
10574784,2827,s1,grip_v7
10574786,2875,s1,grip_v7
10574788,2817,s1,grip_v7
10574790,2710,s1,grip_v7
10574792,2640,s1,grip_v7
10574794,2837,s1,grip_v7
10574796,2896,s1,grip_v7
10574798,2823,s1,grip_v7
10574800,2736,s1,grip_v7
10574802,2734,s1,grip_v7
10574804,2940,s1,grip_v7
10574806,2907,s1,grip_v7
10574808,2813,s1,grip_v7
10574810,2846,s1,grip_v7
10574812,2945,s1,grip_v7
10574814,2908,s1,grip_v7
10574816,2940,s1,grip_v7
10574818,2901,s1,grip_v7
10574820,2863,s1,grip_v7
10574822,2870,s1,grip_v7
10574824,2833,s1,grip_v7
10574826,2739,s1,grip_v7
10574828,2794,s1,grip_v7
10574830,2737,s1,grip_v7
10574832,2752,s1,grip_v7
10574834,2663,s1,grip_v7
10574836,2653,s1,grip_v7
10574838,2595,s1,grip_v7
10574840,2625,s1,grip_v7
10574842,2559,s1,grip_v7
10574844,2559,s1,grip_v7
10574846,2559,s1,grip_v7
10574848,2559,s1,grip_v7
10574850,2468,s1,grip_v7
10574852,2559,s1,grip_v7
10574854,2710,s1,grip_v7
10574856,2653,s1,grip_v7
10574858,2546,s1,grip_v7
10574860,2513,s1,grip_v7
10574862,2688,s1,grip_v7
10574864,2672,s1,grip_v7
10574866,2623,s1,grip_v7
10574868,2559,s1,grip_v7
10574870,2618,s1,grip_v7
10574872,2586,s1,grip_v7
10574874,2544,s1,grip_v7
10574876,2489,s1,grip_v7
10574878,2416,s1,grip_v7
10574880,2346,s1,grip_v7
10574882,2349,s1,grip_v7
10574884,2299,s1,grip_v7
10574886,2327,s1,grip_v7
10574888,2309,s1,grip_v7
10574890,2384,s1,grip_v7
10574892,2354,s1,grip_v7
10574894,2287,s1,grip_v7
10574896,2259,s1,grip_v7
