t_ms,raw,subject,gesture
2411390,0,s4,rest
2411400,0,s4,rest
2411410,0,s4,rest
2411420,0,s4,rest
2411430,0,s4,rest
2411440,0,s4,rest
2411450,0,s4,rest
2411460,0,s4,rest
2411470,0,s4,rest
2411480,0,s4,rest
2411490,0,s4,rest
2411500,0,s4,rest
2411510,0,s4,rest
2411520,0,s4,rest
2411530,0,s4,rest
2411540,0,s4,rest
2411550,0,s4,rest
2411560,0,s4,rest
2411570,0,s4,rest
2411580,0,s4,rest
2411590,0,s4,rest
2411600,0,s4,rest
2411610,0,s4,rest
2411620,0,s4,rest
2411630,0,s4,rest
2411640,0,s4,rest
2411650,0,s4,rest
2411660,0,s4,rest
2411670,0,s4,rest
2411680,0,s4,rest
2411690,0,s4,rest
2411700,0,s4,rest
2411710,0,s4,rest
2411720,0,s4,rest
2411730,0,s4,rest
2411740,0,s4,rest
2411750,0,s4,rest
2411760,0,s4,rest
2411770,0,s4,rest
2411780,0,s4,rest
2411790,0,s4,rest
2411800,0,s4,rest
2411810,0,s4,rest
2411820,0,s4,rest
2411830,0,s4,rest
2411840,0,s4,rest
2411850,0,s4,rest
2411860,0,s4,rest
2411870,0,s4,rest
2411880,0,s4,rest
2411890,0,s4,rest
2411900,0,s4,rest
2411910,0,s4,rest
2411920,0,s4,rest
2411930,0,s4,rest
2411940,0,s4,rest
2411950,0,s4,rest
2411960,0,s4,rest
2411970,0,s4,rest
2411980,0,s4,rest
2411990,0,s4,rest
2412000,0,s4,rest
2412010,0,s4,rest
2412020,0,s4,rest
2412030,0,s4,rest
2412040,0,s4,rest
2412050,0,s4,rest
2412060,0,s4,rest
2412070,0,s4,rest
2412080,0,s4,rest
2412090,0,s4,rest
2412100,0,s4,rest
2412110,0,s4,rest
2412120,0,s4,rest
2412130,0,s4,rest
2412140,0,s4,rest
2412150,0,s4,rest
2412160,0,s4,rest
2412170,0,s4,rest
2412180,0,s4,rest
2412190,0,s4,rest
2412200,0,s4,rest
2412210,0,s4,rest
2412220,0,s4,rest
2412230,0,s4,rest
2412240,0,s4,rest
2412250,0,s4,rest
2412260,0,s4,rest
2412270,0,s4,rest
2412280,0,s4,rest
2412290,0,s4,rest
2412300,0,s4,rest
2412310,0,s4,rest
2412320,0,s4,rest
2412330,0,s4,rest
2412340,0,s4,rest
2412350,0,s4,rest
2412360,0,s4,rest
2412370,0,s4,rest
2412380,0,s4,rest
2412390,0,s4,rest
2412400,0,s4,rest
2412410,0,s4,rest
2412420,0,s4,rest
2412430,0,s4,rest
2412440,0,s4,rest
2412450,0,s4,rest
2412460,0,s4,rest
2412470,0,s4,rest
2412480,0,s4,rest
2412490,0,s4,rest
2412500,0,s4,rest
2412510,0,s4,rest
2412520,0,s4,rest
2412530,0,s4,rest
2412540,0,s4,rest
2412550,0,s4,rest
2412560,0,s4,rest
2412570,0,s4,rest
2412580,0,s4,rest
2412590,0,s4,rest
2412600,0,s4,rest
2412610,0,s4,rest
2412620,0,s4,rest
2412630,0,s4,rest
2412640,0,s4,rest
2412650,0,s4,rest
2412660,0,s4,rest
2412670,0,s4,rest
2412680,0,s4,rest
2412690,0,s4,rest
2412700,0,s4,rest
2412710,0,s4,rest
2412720,0,s4,rest
2412730,0,s4,rest
2412740,0,s4,rest
2412750,0,s4,rest
2412760,0,s4,rest
2412770,0,s4,rest
2412780,0,s4,rest
2412790,0,s4,rest
2412800,0,s4,rest
2412810,0,s4,rest
2412820,0,s4,rest
2412830,0,s4,rest
2412840,0,s4,rest
2412850,0,s4,rest
2412860,0,s4,rest
2412870,0,s4,rest
2412880,0,s4,rest
2412890,0,s4,rest
2412900,0,s4,rest
2412910,0,s4,rest
2412920,0,s4,rest
2412930,0,s4,rest
2412940,0,s4,rest
2412950,0,s4,rest
2412960,0,s4,rest
2412970,0,s4,rest
2412980,0,s4,rest
2412990,0,s4,rest
2413000,0,s4,rest
2413010,0,s4,rest
2413020,0,s4,rest
2413030,0,s4,rest
2413040,0,s4,rest
2413050,0,s4,rest
2413060,0,s4,rest
2413070,0,s4,rest
2413080,0,s4,rest
2413090,0,s4,rest
2413100,0,s4,rest
2413110,0,s4,rest
2413120,0,s4,rest
2413130,0,s4,rest
2413140,0,s4,rest
2413150,0,s4,rest
2413160,0,s4,rest
2413170,0,s4,rest
2413180,0,s4,rest
2413190,0,s4,rest
2413200,0,s4,rest
2413210,0,s4,rest
2413220,0,s4,rest
2413230,0,s4,rest
2413240,0,s4,rest
2413250,0,s4,rest
2413260,0,s4,rest
2413270,0,s4,rest
2413280,0,s4,rest
2413290,0,s4,rest
2413300,0,s4,rest
2413310,0,s4,rest
2413320,0,s4,rest
2413330,0,s4,rest
2413340,0,s4,rest
2413350,0,s4,rest
2413360,0,s4,rest
2413370,0,s4,rest
2413380,0,s4,rest
2413390,0,s4,rest
2413400,0,s4,rest
2413410,0,s4,rest
2413420,0,s4,rest
2413430,0,s4,rest
2413440,0,s4,rest
2413450,0,s4,rest
2413460,0,s4,rest
2413470,0,s4,rest
2413480,0,s4,rest
2413490,0,s4,rest
2413500,0,s4,rest
2413510,0,s4,rest
2413520,0,s4,rest
2413530,0,s4,rest
2413540,0,s4,rest
2413550,0,s4,rest
2413560,0,s4,rest
2413570,0,s4,rest
2413580,0,s4,rest
2413590,0,s4,rest
2413600,0,s4,rest
2413610,0,s4,rest
2413620,0,s4,rest
2413630,0,s4,rest
2413640,0,s4,rest
2413650,0,s4,rest
2413660,0,s4,rest
2413670,0,s4,rest
2413680,0,s4,rest
2413690,0,s4,rest
2413700,0,s4,rest
2413710,0,s4,rest
2413720,0,s4,rest
2413730,0,s4,rest
2413740,0,s4,rest
2413750,0,s4,rest
2413760,0,s4,rest
2413770,0,s4,rest
2413780,0,s4,rest
2413790,0,s4,rest
2413800,0,s4,rest
2413810,0,s4,rest
2413820,0,s4,rest
2413830,0,s4,rest
2413840,0,s4,rest
2413850,0,s4,rest
2413860,0,s4,rest
2413870,0,s4,rest
2413880,0,s4,rest
2413890,0,s4,rest
2413900,0,s4,rest
2413910,0,s4,rest
2413920,0,s4,rest
2413930,0,s4,rest
2413940,0,s4,rest
2413950,0,s4,rest
2413960,0,s4,rest
2413970,0,s4,rest
2413980,0,s4,rest
2413990,0,s4,rest
2414000,0,s4,rest
2414010,0,s4,rest
2414020,0,s4,rest
2414030,0,s4,rest
2414040,0,s4,rest
2414050,0,s4,rest
2414060,0,s4,rest
2414070,0,s4,rest
2414080,0,s4,rest
2414090,0,s4,rest
2414100,0,s4,rest
2414110,0,s4,rest
2414120,0,s4,rest
2414130,0,s4,rest
2414140,0,s4,rest
2414150,0,s4,rest
2414160,0,s4,rest
2414170,0,s4,rest
2414180,0,s4,rest
2414190,0,s4,rest
2414200,0,s4,rest
2414210,0,s4,rest
2414220,0,s4,rest
2414230,0,s4,rest
2414240,0,s4,rest
2414250,0,s4,rest
2414260,0,s4,rest
2414270,0,s4,rest
2414280,0,s4,rest
2414290,0,s4,rest
2414300,0,s4,rest
2414310,0,s4,rest
2414320,0,s4,rest
2414330,0,s4,rest
2414340,0,s4,rest
2414350,0,s4,rest
2414360,0,s4,rest
2414370,0,s4,rest
2414380,0,s4,rest
2414390,0,s4,rest
2414400,0,s4,rest
2414410,0,s4,rest
2414420,0,s4,rest
2414430,0,s4,rest
2414440,0,s4,rest
2414450,0,s4,rest
2414460,0,s4,rest
2414470,0,s4,rest
2414480,0,s4,rest
2414490,0,s4,rest
2414500,0,s4,rest
2414510,0,s4,rest
2414520,0,s4,rest
2414530,0,s4,rest
2414540,0,s4,rest
2414550,0,s4,rest
2414560,0,s4,rest
2414570,0,s4,rest
2414580,0,s4,rest
2414590,0,s4,rest
2414600,0,s4,rest
2414610,0,s4,rest
2414620,0,s4,rest
2414630,0,s4,rest
2414640,0,s4,rest
2414650,0,s4,rest
2414660,0,s4,rest
2414670,0,s4,rest
2414680,0,s4,rest
2414690,0,s4,rest
2414700,0,s4,rest
2414710,0,s4,rest
2414720,0,s4,rest
2414730,0,s4,rest
2414740,0,s4,rest
2414750,0,s4,rest
2414760,0,s4,rest
2414770,0,s4,rest
2414780,0,s4,rest
2414790,0,s4,rest
2414800,0,s4,rest
2414810,0,s4,rest
2414820,0,s4,rest
2414830,0,s4,rest
2414840,0,s4,rest
2414850,0,s4,rest
2414860,0,s4,rest
2414870,0,s4,rest
2414880,0,s4,rest
2414890,0,s4,rest
2414900,0,s4,rest
2414910,0,s4,rest
2414920,0,s4,rest
2414930,0,s4,rest
2414940,0,s4,rest
2414950,0,s4,rest
2414960,0,s4,rest
2414970,0,s4,rest
2414980,0,s4,rest
2414990,0,s4,rest
2415000,0,s4,rest
2415010,0,s4,rest
2415020,0,s4,rest
2415030,0,s4,rest
2415040,0,s4,rest
2415050,0,s4,rest
2415060,404,s4,rest
2415070,1269,s4,rest
2415080,1859,s4,rest
2415090,2398,s4,rest
2415100,4095,s4,rest
2415110,4095,s4,rest
2415120,2032,s4,rest
2415130,2170,s4,rest
2415140,1883,s4,rest
2415150,1524,s4,rest
2415160,1203,s4,rest
2415170,942,s4,rest
