t_ms,raw,subject,gesture
1666170,3250,s2,grip
1666180,3248,s2,grip
1666190,3248,s2,grip
1666200,3241,s2,grip
1666210,3250,s2,grip
1666220,3255,s2,grip
1666230,3264,s2,grip
1666240,3261,s2,grip
1666250,3249,s2,grip
1666260,3261,s2,grip
1666270,3270,s2,grip
1666280,3271,s2,grip
1666290,3267,s2,grip
1666300,3273,s2,grip
1666310,3266,s2,grip
1666320,3274,s2,grip
1666330,3285,s2,grip
1666340,3276,s2,grip
1666350,3291,s2,grip
1666360,3280,s2,grip
1666370,3278,s2,grip
1666380,3297,s2,grip
1666390,3294,s2,grip
1666400,3291,s2,grip
1666410,3292,s2,grip
1666420,3286,s2,grip
1666430,3286,s2,grip
1666440,3289,s2,grip
1666450,3307,s2,grip
1666460,3321,s2,grip
1666470,3315,s2,grip
1666480,3342,s2,grip
1666490,3258,s2,grip
1666500,3312,s2,grip
1666510,3357,s2,grip
1666520,3289,s2,grip
1666530,3280,s2,grip
1666540,3305,s2,grip
1666550,3306,s2,grip
1666560,3322,s2,grip
1666570,3307,s2,grip
1666580,3344,s2,grip
1666590,3324,s2,grip
1666600,3306,s2,grip
1666610,3308,s2,grip
1666620,3335,s2,grip
1666630,3330,s2,grip
1666640,3337,s2,grip
1666650,3334,s2,grip
1666660,3329,s2,grip
1666670,3330,s2,grip
1666680,3329,s2,grip
1666690,3348,s2,grip
1666700,3344,s2,grip
1666710,3347,s2,grip
1666720,3344,s2,grip
1666730,3343,s2,grip
1666740,3348,s2,grip
1666750,3349,s2,grip
1666760,3347,s2,grip
1666770,3354,s2,grip
1666780,3364,s2,grip
1666790,3342,s2,grip
1666800,3359,s2,grip
1666810,3366,s2,grip
1666820,3367,s2,grip
1666830,3360,s2,grip
1666840,3363,s2,grip
1666850,3344,s2,grip
1666860,3351,s2,grip
1666870,3359,s2,grip
1666880,3345,s2,grip
1666890,3374,s2,grip
1666900,3361,s2,grip
1666910,3370,s2,grip
1666920,3386,s2,grip
1666930,3381,s2,grip
1666940,3383,s2,grip
1666950,3376,s2,grip
1666960,3377,s2,grip
1666970,3390,s2,grip
1666980,3379,s2,grip
1666990,3346,s2,grip
1667000,3351,s2,grip
1667010,3395,s2,grip
1667020,3384,s2,grip
1667030,3376,s2,grip
1667040,3407,s2,grip
1667050,3393,s2,grip
1667060,3406,s2,grip
1667070,3394,s2,grip
1667080,3393,s2,grip
1667090,3405,s2,grip
1667100,3408,s2,grip
1667110,3423,s2,grip
1667120,3408,s2,grip
1667130,3409,s2,grip
1667140,3387,s2,grip
1667150,3444,s2,grip
1667160,3413,s2,grip
1667170,3432,s2,grip
1667180,3391,s2,grip
1667190,3414,s2,grip
1667200,3439,s2,grip
1667210,3428,s2,grip
1667220,3421,s2,grip
1667230,3435,s2,grip
1667240,3461,s2,grip
1667250,3419,s2,grip
1667260,3430,s2,grip
1667270,3440,s2,grip
1667280,3439,s2,grip
1667290,3430,s2,grip
1667300,3435,s2,grip
1667310,3441,s2,grip
1667320,3439,s2,grip
1667330,3435,s2,grip
1667340,3445,s2,grip
